timestamp,room,actual_co2,actual_humidity,pred_co2,pred_humidity,pred_energy
1788330199.7621636,0101,398.76,67.00,399.73806459086444,65.62268822018123,0.003393807078390281
1788330210.8204918,0101,401.14,67.00,400.2259633616126,65.62268822018123,0.0035607993935319287
1788330222.2999642,0101,401.66,67.00,400.27574029309966,65.62268822018125,0.0035106763171754304
1788330233.3558016,0101,401.16,67.00,400.1842708996885,65.62268822018123,0.003567960306796099
1788330244.412655,0101,399.46,67.00,399.8475174348746,65.62268822018123,0.0033135880707970524
1788330255.4429712,0101,400.21,67.00,400.1404410659288,65.62268822018123,0.003509570381459263
1788330266.9253416,0101,399.73,68.00,399.8565264604207,66.25984397114,0.00338640525019427
1788330278.0107212,0101,400.26,67.00,400.16430746804537,65.62268822018125,0.0035393743030278906
1788330289.38961,0101,399.38,67.00,399.88947949997004,65.62268822018125,0.003326921404130386
1788330300.477303,0101,400.35,68.00,400.18839080137866,66.25984397114,0.0035393743030278898
1788330311.5876231,0101,399.97,68.00,400.07823488098,66.25984397114,0.0034491220942036347
1788330322.6351318,0101,401.34,67.00,400.1837150535029,65.62268822018126,0.003547611183075814
1788330333.7333848,0101,400.10,67.00,400.0686529606072,65.62268822018125,0.003475284667173548
1788330345.1323533,0101,398.68,67.00,399.7595051336259,65.62268822018125,0.00339380707839028
1788330356.1942263,0101,401.94,67.00,400.45428013317326,65.62268822018125,0.0035106763171754317
1788330367.3139591,0101,401.82,68.00,400.3134013475438,66.25984397113999,0.0035106763171754312
1788330378.3925307,0101,399.42,68.00,399.84381283330345,66.25984397113999,0.003326921404130386
1788330389.898431,0101,402.28,68.00,400.52919406873747,66.25984397114001,0.003521239686973683
1788330401.3240056,0101,402.17,67.00,400.62101042233917,65.62268822018123,0.0035212396869736813
1788330413.665334,0101,400.35,68.00,400.1883908013787,66.25984397114001,0.0035393743030278906
1788330425.0334926,0101,398.31,68.00,399.7493361990456,66.25984397114,0.0035026109999589075
1788330436.1011326,0101,398.86,67.00,399.7463494911493,65.62268822018126,0.0033318631993434988
1788330447.2666826,0101,399.04,68.00,399.7693312919156,66.25984397113999,0.0033252077560213893
1788330458.7307107,0101,398.73,68.00,399.75950513362596,66.25984397114001,0.00339380707839028
1788330471.127997,0101,401.45,68.00,400.15742637978224,66.25984397114,0.0035106763171754312
1788330482.2146983,0101,400.38,67.00,400.1883908013788,65.62268822018123,0.0035393743030278906
1788330493.3043954,0101,401.64,68.00,400.3214458486552,66.25984397113999,0.0035106763171754312
1788330504.4240596,0101,398.41,68.00,399.7493361990456,66.25984397114001,0.0035359443332922402
1788330515.5920436,0101,401.30,68.00,400.1820483868363,66.25984397114001,0.0035476111830758145
1788330527.649398,0101,399.82,68.00,400.04334270826456,66.25984397114003,0.0034110477698793096
1788330541.0713694,0101,401.78,68.00,400.31340134754385,66.25984397114001,0.0035106763171754312
1788330552.179782,0101,398.16,68.00,399.62876638643564,66.25984397114003,0.0035026109999589075
1788330563.5846972,0101,398.41,68.00,399.7493361990455,66.25984397114,0.003535944333292241
1788330574.9892852,0101,398.89,68.00,399.7463494911493,66.25984397113999,0.0033318631993434988
1788330586.578246,0101,401.76,68.00,400.31340134754373,66.25984397114003,0.0035106763171754312
1788330598.04024,0101,402.48,68.00,400.46248962444315,66.25984397113999,0.003478697913752206
1788330609.1511981,0101,401.49,68.00,400.1574263797823,66.25984397114001,0.0035106763171754312
1788330620.2182276,0101,401.54,68.00,400.1640930464489,66.25984397114001,0.0035106763171754304
1788330631.6506433,0101,399.33,68.00,399.9154087928993,66.25984397113997,0.0033252077560213885
1788330642.728351,0101,402.07,68.00,400.5938012098185,66.25984397114001,0.0034986590418123915
1788330653.7528715,0101,399.44,68.00,399.8438128333034,66.25984397113999,0.0033269214041303863
1788330664.8141024,0101,399.57,68.00,399.7228763456772,66.25984397114001,0.003373071916860937
1788330676.2532153,0101,398.21,68.00,399.74355842126784,66.25984397114,0.0035026109999589067
1788330687.6057088,0101,401.30,67.00,400.18204838683624,65.62268822018123,0.0035476111830758145
1788330698.6361377,0101,401.52,68.00,400.16409304644895,66.25984397114003,0.0035106763171754312
1788330710.7123747,0101,398.64,68.00,399.76460989553067,66.25984397114001,0.003417140411723614
1788330722.1811562,0101,399.69,68.00,399.8675131270873,66.25984397113999,0.00338640525019427
1788330734.994623,0101,401.01,68.00,400.2141340304499,66.25984397114003,0.0035331803459128816
1788330746.40336,0101,399.21,67.00,399.918795442258,65.62268822018123,0.0033118744226880554
1788330757.4662578,0101,399.92,67.00,400.1116628420355,65.62268822018123,0.0034491220942036347
1788330768.5385435,0101,398.94,68.00,399.7636828244826,66.25984397113999,0.0033545904720707715
1788330779.9288478,0101,401.06,67.00,400.2259633616126,65.62268822018125,0.0035607993935319266
1788330791.4026635,0101,398.74,67.00,399.7595051336259,65.62268822018123,0.00339380707839028
1788330802.4374619,0101,400.48,68.00,400.2452699518579,66.25984397114,0.0035260409696945562
1788330814.1101563,0101,400.97,68.00,400.21413403044994,66.25984397113999,0.003526040969694558
1788330825.2293038,0101,400.23,67.00,400.14044106592894,65.62268822018123,0.0035095703814592622
1788330836.3677623,0101,399.13,68.00,399.76367889214146,66.25984397114001,0.003311874422688055
1788330847.4929864,0101,400.93,67.00,400.20588947231175,65.62268822018123,0.003526040969694557
1788330858.5410047,0101,399.83,67.00,400.04334270826445,65.62268822018123,0.0034110477698793087
1788330869.9548929,0101,399.98,67.00,400.07823488097995,65.62268822018125,0.003449122094203634
1788330881.019459,0101,398.51,67.00,399.75530721353834,65.62268822018123,0.0034704737450569462
1788330892.4217093,0101,399.81,67.00,400.0433427082646,65.62268822018125,0.0034110477698793087
1788330903.5520902,0101,398.82,67.00,399.7380645908644,65.62268822018123,0.00339380707839028
1788330914.6376715,0101,399.26,67.00,399.9127421262327,65.62268822018123,0.003311874422688055
1788330925.725108,0101,400.40,67.00,400.1883908013788,65.62268822018125,0.0035393743030278898
1788330937.4170854,0101,401.83,67.00,400.31340134754373,65.62268822018123,0.0035106763171754304
1788330948.4424105,0101,399.30,68.00,399.9127421262327,66.25984397113997,0.003311874422688056
1788330959.8861382,0101,400.32,67.00,400.1643074680453,65.62268822018123,0.0035393743030278898
1788330970.9505975,0101,402.04,67.00,400.58617801934525,65.62268822018123,0.0034826488252052636
1788330982.2437193,0101,399.06,68.00,399.7630122254748,66.25984397114,0.0033118744226880554
1788330993.6910503,0101,401.83,67.00,400.31340134754373,65.62268822018123,0.0035106763171754312
1788331004.7630458,0101,399.87,67.00,400.1203295087021,65.62268822018123,0.0034427144365459764
1788331017.2110207,0101,400.45,67.00,400.24526995185795,65.62268822018125,0.0035260409696945562
1788331028.304986,0101,399.15,67.00,399.7636788921414,65.62268822018123,0.0033118744226880554
1788331040.415322,0101,401.09,67.00,400.22596336161274,65.62268822018125,0.0035607993935319283
1788331052.5244472,0101,399.21,68.00,399.91879544225804,66.25984397113996,0.0033118744226880554
1788331065.0157514,0101,400.72,68.00,400.22710685661974,66.25984397113999,0.0035260409696945562
1788331076.3710358,0101,398.98,68.00,399.76199795858224,66.25984397114,0.0033545904720707707
1788331087.4369326,0101,400.79,68.00,400.22529108117357,66.25984397114001,0.003526040969694557
1788331098.4828143,0101,398.08,68.00,399.3949846255867,66.25984397113997,0.0035026109999589075
1788331110.0502186,0101,400.49,67.00,400.2452699518579,65.62268822018126,0.003526040969694557
1788331121.0950024,0101,398.77,67.00,399.7380645908644,65.62268822018123,0.00339380707839028
1788331132.4997873,0101,400.50,67.00,400.24526995185795,65.62268822018123,0.003526040969694557
1788331143.9496558,0101,400.51,67.00,400.24526995185795,65.62268822018123,0.003526040969694557
1788331155.0298178,0101,400.88,67.00,400.2058894723117,65.62268822018123,0.003526040969694557
1788331166.0947978,0101,398.91,66.00,399.76368282448266,65.47142354337939,0.0033545904720707715
1788331177.106681,0101,399.11,67.00,399.7636788921414,65.62268822018125,0.003311874422688055
1788331188.1556175,0101,400.21,66.00,400.14044106592894,65.47142354337934,0.003509570381459263
1788331199.2261643,0101,400.05,66.00,400.0663682143133,65.47142354337936,0.003449122094203633
1788331210.309563,0101,401.02,66.00,400.21413403044994,65.47142354337936,0.0035331803459128807
1788331221.399819,0101,398.14,66.00,399.3949846255867,65.47142354337936,0.0035026109999589075
1788331232.4412284,0101,400.87,66.00,400.20588947231175,65.47142354337936,0.0035260409696945562
1788331243.8925855,0101,400.73,66.00,400.22710685661974,65.47142354337937,0.0035260409696945562
1788331255.3160255,0101,400.94,66.00,400.20588947231175,65.47142354337936,0.003526040969694556
1788331266.4628298,0101,400.02,66.00,400.0663682143134,65.47142354337936,0.003449122094203633
1788331277.519206,0101,398.17,66.00,399.62876638643553,65.47142354337936,0.0035026109999589084
1788331288.8932235,0101,398.63,66.00,399.76460989553067,65.47142354337936,0.003417140411723613
1788331300.01863,0101,399.90,66.00,400.12032950870224,65.47142354337936,0.0034427144365459764
1788331311.044067,0101,399.49,66.00,399.84751743487465,65.47142354337936,0.0033135880707970524
1788331322.1140997,0101,401.41,66.00,400.1794332507512,65.47142354337936,0.0035476111830758145
1788331333.4191017,0101,400.58,66.00,400.24719018995313,65.47142354337939,0.0035260409696945562
1788331344.576294,0101,399.73,66.00,399.8565264604207,65.47142354337934,0.00338640525019427
1788331356.088423,0101,400.48,66.00,400.2452699518579,65.47142354337936,0.003526040969694557
1788331367.1572418,0101,400.42,66.00,400.1768352458231,65.47142354337937,0.0035393743030278898
1788331378.5564897,0101,401.16,66.00,400.1842708996886,65.47142354337936,0.0035679603067960987
1788331389.6449592,0101,400.25,66.00,400.14044106592905,65.47142354337937,0.003509570381459263
1788331400.7738445,0101,400.63,66.00,400.24185685661985,65.47142354337939,0.003526040969694558
1788331412.2871206,0101,400.19,66.00,400.1087811105275,65.47142354337934,0.003475284667173548
1788331423.7751362,0101,399.31,66.00,399.9154087928993,65.47142354337934,0.003325207756021389
1788331434.847149,0101,399.75,66.00,399.8565264604207,65.47142354337937,0.003386405250194271
1788331445.9459014,0101,400.09,67.00,400.06998629394053,65.62268822018123,0.003475284667173548
1788331457.4843967,0101,400.22,67.00,400.14044106592894,65.62268822018125,0.0035095703814592622
1788331468.5136483,0101,401.96,67.00,400.57595579712296,65.62268822018123,0.0035106763171754317
1788331479.9279368,0101,401.99,67.00,400.575955797123,65.62268822018125,0.0035106763171754317
1788331491.0235438,0101,401.49,67.00,400.15742637978224,65.62268822018123,0.0035106763171754317
1788331502.4037387,0101,400.35,67.00,400.1883908013788,65.62268822018123,0.0035393743030278906
1788331513.5014102,0101,400.41,67.00,400.17683524582327,65.62268822018123,0.0035393743030278898
1788331524.919212,0101,399.73,67.00,399.85652646042075,65.62268822018125,0.00338640525019427
1788331536.7153459,0101,398.48,67.00,399.75530721353834,65.62268822018123,0.0035469443332922413
1788331547.794307,0101,402.18,67.00,400.62101042233917,65.62268822018125,0.003521239686973682
1788331558.8758407,0101,399.57,67.00,399.72287634567726,65.62268822018123,0.003373071916860937
1788331569.9739757,0101,402.05,67.00,400.58617801934525,65.62268822018125,0.003482648825205264
1788331581.0482795,0101,400.39,67.00,400.1883908013787,65.62268822018123,0.0035393743030278898
1788331593.4293816,0101,401.66,67.00,400.2757402930996,65.62268822018123,0.0035106763171754312
1788331604.7749486,0101,401.95,67.00,400.57595579712296,65.62268822018125,0.0035106763171754312
1788331616.200234,0101,398.99,67.00,399.76199795858224,65.62268822018123,0.0033545904720707715
1788331628.5992815,0101,400.81,67.00,400.24073552561777,65.62268822018125,0.003526040969694556
1788331640.0695615,0101,401.40,67.00,400.1794332507512,65.62268822018123,0.0035476111830758145
1788331651.1565742,0101,399.84,67.00,400.04334270826456,65.62268822018125,0.0034110477698793096
1788331662.6417923,0101,398.36,67.00,399.74933619904556,65.62268822018123,0.003535944333292241
1788331673.7612393,0101,397.73,67.00,399.4082762922535,65.62268822018123,0.0035026109999589075
1788331684.8163335,0101,398.23,67.00,399.7435584212677,65.62268822018125,0.0035026109999589067
1788331695.8951237,0101,400.08,67.00,400.0699862939406,65.62268822018123,0.003475284667173548
1788331706.970467,0101,398.94,67.00,399.76368282448254,65.62268822018123,0.0033545904720707715
1788331718.0762827,0101,399.77,67.00,400.03400937493126,65.62268822018123,0.003397714436545976
1788331730.6928551,0101,401.38,67.00,400.1794332507511,65.62268822018123,0.003547611183075814
1788331743.0781126,0101,401.74,67.00,400.2934069597664,65.62268822018125,0.0035106763171754312
1788331754.2280426,0101,400.35,67.00,400.1883908013788,65.62268822018123,0.0035393743030278906
1788331765.6794672,0101,398.37,67.00,399.7493361990455,65.62268822018123,0.003535944333292241
1788331776.7163804,0101,399.15,67.00,399.76367889214146,65.62268822018123,0.003311874422688056
1788331787.7254107,0101,401.95,67.00,400.57595579712296,65.62268822018123,0.0035106763171754304
1788331798.8243134,0101,398.10,67.00,399.39498462558686,65.62268822018126,0.0035026109999589084
1788331810.1662426,0101,398.29,67.00,399.7435584212677,65.62268822018123,0.0035026109999589075
1788331821.2292657,0101,402.15,67.00,400.59713454315187,65.62268822018126,0.0034986590418123924
1788331832.2984922,0101,401.12,67.00,400.2259633616127,65.62268822018123,0.0035607993935319283
1788331843.405313,0101,398.93,67.00,399.7636828244826,65.62268822018123,0.0033545904720707715
1788331854.447715,0101,401.47,67.00,400.15742637978235,65.62268822018125,0.0035106763171754312
1788331865.8608692,0101,399.68,67.00,399.86751312708736,65.62268822018123,0.00338640525019427
1788331877.3522062,0101,399.03,67.00,399.7693312919156,65.62268822018123,0.003325207756021389
1788331888.4355764,0101,399.41,67.00,399.8438128333034,65.62268822018123,0.003326921404130386
1788331899.5070226,0101,400.42,67.00,400.1768352458231,65.62268822018123,0.0035393743030278906
1788331910.965192,0101,400.24,67.00,400.14044106592894,65.62268822018123,0.0035095703814592622
1788331922.0501523,0101,401.01,67.00,400.2141340304499,65.62268822018123,0.00353318034591288
1788331933.1425233,0101,398.49,67.00,399.7553072135383,65.62268822018126,0.0035469443332922413
1788331944.224974,0101,400.81,67.00,400.2407355256179,65.62268822018123,0.003526040969694558
1788331955.2918632,0101,399.01,67.00,399.7693312919156,65.62268822018123,0.0033252077560213885
1788331966.6558416,0101,400.41,67.00,400.1768352458232,65.62268822018125,0.003539374303027889
1788331977.708006,0101,400.59,67.00,400.247190189953,65.62268822018123,0.003526040969694557
1788331988.8827448,0101,399.75,67.00,399.8565264604207,65.62268822018126,0.00338640525019427
1788332000.341699,0101,401.25,67.00,400.1842708996886,65.62268822018125,0.003567960306796099
1788332011.7260492,0101,401.24,67.00,400.18427089968844,65.62268822018123,0.0035679603067960987
1788332022.8137665,0101,399.94,66.00,400.11166284203546,65.47142354337936,0.003449122094203634
1788332033.871401,0101,399.99,67.00,400.07823488098,65.62268822018123,0.003449122094203633
1788332045.8443432,0101,399.91,66.00,400.1116628420355,65.47142354337936,0.003449122094203634
1788332057.1679358,0101,397.83,66.00,399.40694295892,65.47142354337937,0.0035026109999589075
1788332068.6747062,0101,401.13,66.00,400.22596336161257,65.47142354337934,0.0035607993935319274
1788332080.1372242,0101,398.52,66.00,399.7553072135384,65.47142354337936,0.0034704737450569462
1788332091.663572,0101,400.42,66.00,400.17683524582316,65.47142354337937,0.0035393743030278906
1788332102.7415724,0101,398.74,66.00,399.759505133626,65.47142354337934,0.003393807078390281
1788332114.1686814,0101,398.62,66.00,399.7646098955307,65.47142354337937,0.003417140411723614
1788332125.2620306,0101,398.70,66.00,399.75950513362596,65.47142354337937,0.00339380707839028
1788332136.366059,0101,399.43,66.00,399.84381283330333,65.47142354337937,0.003326921404130386
1788332147.4115613,0101,401.93,66.00,400.45428013317337,65.47142354337937,0.0035106763171754312
1788332158.4838965,0101,398.14,66.00,399.39498462558674,65.4714235433794,0.0035026109999589075
1788332169.5206537,0101,397.69,66.00,399.40827629225345,65.47142354337937,0.0035026109999589084
1788332180.6111846,0101,401.33,66.00,400.1837150535028,65.47142354337937,0.003547611183075814
1788332191.706748,0101,398.53,66.00,399.7553072135383,65.47142354337937,0.003470473745056947
1788332202.7602391,0101,398.31,66.00,399.7493361990455,65.47142354337936,0.0035026109999589075
1788332214.5007849,0101,401.25,66.00,400.1842708996886,65.47142354337939,0.003567960306796099
1788332225.9387732,0101,397.64,66.00,399.40827629225333,65.47142354337936,0.0035026109999589075
1788332237.5425339,0101,398.29,66.00,399.74355842126784,65.47142354337936,0.0035026109999589075
1788332248.6100075,0101,398.69,66.00,399.7595051336259,65.47142354337936,0.003393807078390281
1788332259.7269068,0101,399.94,66.00,400.1116628420355,65.47142354337937,0.0034491220942036347
1788332270.762216,0101,398.75,66.00,399.75950513362596,65.47142354337934,0.00339380707839028
1788332281.8384633,0101,399.95,66.00,400.07823488098006,65.47142354337936,0.0034491220942036347
1788332292.9711642,0101,400.42,66.00,400.17683524582316,65.47142354337936,0.0035393743030278906
1788332304.030502,0101,399.31,66.00,399.9154087928993,65.47142354337936,0.003325207756021389
1788332316.7151055,0101,400.99,66.00,400.21413403045,65.47142354337937,0.003526040969694557
1788332327.7620795,0101,401.75,66.00,400.29340695976634,65.47142354337937,0.0035106763171754312
1788332339.1263058,0101,401.25,66.00,400.1842708996885,65.47142354337936,0.0035679603067960987
1788332350.3265874,0101,399.12,66.00,399.7636788921414,65.47142354337937,0.0033118744226880554
1788332361.5595567,0101,399.23,66.00,399.91879544225804,65.47142354337936,0.003311874422688055
1788332372.626624,0101,402.26,66.00,400.52919406873747,65.47142354337937,0.003521239686973682
1788332383.8257668,0101,399.79,66.00,400.0340093749313,65.47142354337936,0.003397714436545977
1788332394.90096,0101,401.32,66.00,400.18371505350285,65.47142354337934,0.0035476111830758145
1788332405.965254,0101,402.09,66.00,400.5938012098185,65.47142354337936,0.0034986590418123907
1788332417.3883612,0101,401.63,66.00,400.3214458486553,65.47142354337936,0.0035106763171754312
1788332428.4370282,0101,401.17,66.00,400.1842708996885,65.47142354337939,0.003567960306796099
1788332440.2473762,0101,397.95,66.00,399.40965129225344,65.47142354337937,0.0035026109999589067
1788332451.310987,0101,399.37,66.00,399.88947949997004,65.47142354337936,0.003326921404130386
1788332462.428548,0101,401.06,66.00,400.2259633616126,65.47142354337934,0.0035607993935319274
1788332473.9833372,0101,401.15,66.00,400.2259633616126,65.47142354337937,0.0035607993935319283
1788332485.0631402,0101,398.67,66.00,399.7595051336259,65.47142354337936,0.00339380707839028
1788332496.4593668,0101,398.97,66.00,399.76199795858224,65.47142354337937,0.0033545904720707715
1788332507.567511,0101,399.96,66.00,400.0782348809799,65.47142354337934,0.0034491220942036347
1788332519.0281339,0101,401.42,66.00,400.1794332507511,65.47142354337936,0.0035476111830758145
1788332530.0522206,0101,399.59,66.00,399.7228763456772,65.47142354337936,0.003373071916860937
1788332541.132039,0101,400.11,66.00,400.06865296060727,65.47142354337937,0.003475284667173549
1788332552.3099709,0101,399.96,66.00,400.07823488098,65.47142354337934,0.0034491220942036347
1788332563.7646027,0101,401.03,66.00,400.2141340304499,65.47142354337934,0.00353318034591288
1788332575.1683445,0101,401.31,66.00,400.18371505350285,65.47142354337936,0.0035476111830758145
1788332586.2116294,0101,398.34,66.00,399.7493361990457,65.47142354337934,0.0035026109999589075
1788332597.2871494,0101,399.70,66.00,399.8565264604207,65.47142354337934,0.00338640525019427
1788332608.3409452,0101,400.93,66.00,400.20588947231164,65.47142354337939,0.003526040969694556
1788332619.3969772,0101,399.52,66.00,399.7984729904302,65.47142354337936,0.0033135880707970524
1788332630.4918098,0101,401.93,66.00,400.45428013317326,65.47142354337937,0.0035106763171754317
1788332641.9220424,0101,400.75,66.00,400.2271068566196,65.47142354337936,0.0035260409696945562
1788332653.7560716,0101,399.06,66.00,399.7630122254748,65.47142354337936,0.0033118744226880554
1788332665.891622,0101,398.59,66.00,399.7639432288639,65.47142354337936,0.0034704737450569462
1788332676.9990509,0101,398.90,66.00,399.74634949114926,65.47142354337937,0.0033318631993434988
1788332688.4946177,0101,399.50,66.00,399.8475174348746,65.47142354337934,0.0033135880707970524
1788332699.5509663,0101,398.53,66.00,399.7553072135384,65.47142354337936,0.003470473745056947
1788332711.0683863,0101,399.88,66.00,400.1203295087022,65.47142354337937,0.0034427144365459764
1788332722.1558998,0101,398.91,66.00,399.7636828244826,65.47142354337936,0.0033545904720707707
1788332734.2417367,0101,402.13,66.00,400.5971345431518,65.47142354337937,0.0034986590418123924
1788332746.2316992,0101,398.58,66.00,399.76394322886404,65.47142354337937,0.003470473745056947
1788332757.6625977,0101,400.22,66.00,400.1404410659289,65.47142354337933,0.0035095703814592622
1788332769.7086575,0101,398.31,66.00,399.74933619904556,65.47142354337937,0.0035026109999589067
1788332781.090579,0101,398.04,66.00,399.4043179589201,65.47142354337937,0.0035026109999589084
1788332792.1486797,0101,402.29,66.00,400.5291940687375,65.47142354337934,0.003521239686973682
1788332803.3165214,0101,401.59,66.00,400.32144584865523,65.47142354337936,0.0035106763171754317
1788332814.7279336,0101,402.23,66.00,400.62101042233917,65.47142354337936,0.003521239686973683
1788332825.858415,0101,400.90,66.00,400.20588947231175,65.47142354337937,0.0035260409696945562
1788332837.3475215,0101,400.52,66.00,400.24526995185795,65.47142354337936,0.0035260409696945562
1788332848.4389074,0101,402.05,66.00,400.5861780193453,65.47142354337936,0.003482648825205264
1788332859.5253518,0101,401.51,66.00,400.16409304644895,65.47142354337937,0.0035106763171754312
1788332870.9442039,0101,398.41,66.00,399.74933619904556,65.47142354337937,0.003535944333292241
1788332882.0078275,0101,399.33,66.00,399.91540879289937,65.47142354337936,0.0033252077560213885
1788332893.1320813,0101,401.64,66.00,400.3214458486553,65.47142354337936,0.0035106763171754312
1788332904.7543938,0101,401.28,66.00,400.18204838683624,65.47142354337937,0.0035476111830758145
1788332916.2995682,0101,399.03,66.00,399.7693312919156,65.47142354337934,0.003325207756021389
1788332927.36936,0101,397.49,66.00,399.4082762922533,65.47142354337939,0.0035026109999589075
1788332938.433509,0101,399.33,66.00,399.91540879289937,65.47142354337934,0.0033252077560213885
1788332950.248035,0101,401.12,66.00,400.2259633616127,65.47142354337937,0.0035607993935319283
1788332961.3849788,0101,401.29,66.00,400.18204838683624,65.47142354337936,0.0035476111830758154
1788332972.5041544,0101,402.02,66.00,400.58617801934525,65.47142354337939,0.003482648825205265
1788332983.6552548,0101,401.59,66.00,400.32144584865523,65.47142354337939,0.0035106763171754312
1788332995.1012166,0101,400.34,66.00,400.16430746804537,65.47142354337939,0.0035393743030278906
1788333006.560434,0101,402.25,66.00,400.62101042233917,65.47142354337936,0.003521239686973683
1788333017.6000683,0101,399.02,66.00,399.76933129191553,65.47142354337934,0.003325207756021389
1788333028.9840403,0101,397.56,66.00,399.4082762922534,65.47142354337934,0.0035026109999589075
1788333040.1392627,0101,401.64,66.00,400.3214458486553,65.47142354337936,0.0035106763171754312
1788333051.276581,0101,400.27,66.00,400.16430746804525,65.47142354337939,0.003539374303027891
1788333062.3407133,0101,400.65,66.00,400.24185685661973,65.47142354337936,0.003526040969694558
1788333073.7677906,0101,401.60,66.00,400.32144584865523,65.47142354337939,0.0035106763171754312
1788333085.2358196,0101,401.62,66.00,400.3214458486553,65.47142354337934,0.0035106763171754312
1788333097.263626,0101,398.61,66.00,399.7646098955307,65.47142354337936,0.003417140411723613
1788333108.315254,0101,400.97,66.00,400.21413403044994,65.47142354337939,0.003526040969694557
1788333119.6984076,0101,401.51,66.00,400.16409304644895,65.47142354337937,0.0035106763171754317
1788333130.7550952,0101,401.87,66.00,400.45428013317337,65.47142354337936,0.0035106763171754325
1788333141.9733646,0101,401.07,66.00,400.2259633616126,65.47142354337939,0.0035607993935319274
1788333153.1121373,0101,398.85,66.00,399.7463494911493,65.47142354337936,0.0033318631993434983
1788333164.7991154,0101,399.89,66.00,400.1203295087022,65.47142354337934,0.0034427144365459755
1788333175.8546479,0101,400.28,66.00,400.1643074680453,65.47142354337936,0.0035393743030278906
1788333187.3101134,0101,400.61,66.00,400.2418568566198,65.47142354337939,0.0035260409696945562
1788333198.3464553,0101,399.68,66.00,399.86751312708725,65.47142354337934,0.0033864052501942697
1788333209.5403368,0101,397.40,66.00,399.4082762922535,65.47142354337937,0.0035026109999589084
1788333220.6002076,0101,398.51,66.00,399.7553072135384,65.47142354337937,0.0034704737450569462
1788333232.0102477,0101,400.17,66.00,400.10878111052756,65.47142354337936,0.003475284667173549
1788333243.1724567,0101,400.81,66.00,400.24073552561794,65.47142354337934,0.003526040969694557
1788333254.4885743,0101,400.69,66.00,400.2271068566198,65.47142354337939,0.003526040969694557
1788333265.8701315,0101,398.20,66.00,399.74355842126766,65.47142354337934,0.0035026109999589075
1788333277.2670093,0101,400.86,66.00,400.2058894723117,65.47142354337936,0.003526040969694557
1788333288.3338952,0101,400.67,66.00,400.22710685661974,65.47142354337936,0.0035260409696945562
1788333299.3755758,0101,400.99,66.00,400.21413403044994,65.47142354337936,0.0035260409696945562
1788333310.4465938,0101,399.06,66.00,399.7630122254748,65.47142354337937,0.003311874422688055
1788333322.5205107,0101,399.78,66.00,400.03400937493126,65.47142354337936,0.003397714436545976
1788333333.6594741,0101,400.93,66.00,400.20588947231175,65.47142354337934,0.0035260409696945562
1788333344.8023884,0101,398.81,66.00,399.7380645908644,65.47142354337934,0.00339380707839028
1788333355.9108572,0101,401.07,66.00,400.2259633616126,65.47142354337936,0.0035607993935319283
1788333366.9764538,0101,400.60,66.00,400.2531901899532,65.47142354337936,0.0035260409696945562
